25,120
24,119
24,118
23,117
23,116
23,115
23,114
22,113
22,112
22,111
23,110
23,109
24,108
25,107
26,107
27,107
28,107
28,108
29,108
30,108
30,109
31,109
32,110
33,111
34,112
35,113
35,114
36,115
36,116
37,117
37,118
37,119
37,120
38,121
38,122
38,123
37,124
37,125
36,126
35,127
34,127
33,127
32,127
32,126
31,126
30,126
30,125
29,125
28,124
27,123
26,122
25,121
25,120
198,56
198,55
198,54
198,53
198,52
198,51
198,50
198,49
198,48
199,47
199,46
200,45
201,44
202,44
203,43
204,43
205,43
206,43
207,44
208,44
209,45
210,45
210,46
211,47
212,47
212,48
213,49
213,50
213,51
214,52
214,53
214,54
214,55
214,56
214,57
214,58
214,59
214,60
213,61
213,62
212,63
211,64
210,64
209,65
208,65
207,65
206,65
205,64
204,64
203,63
202,63
202,62
201,61
200,61
200,60
199,59
199,58
199,57
198,56
125,115
117,117
109,119
101,121
94,122
86,122
79,122
71,122
64,121
58,119
51,118
45,115
40,113
35,110
31,106
27,102
24,98
21,94
20,89
18,85
18,80
18,74
19,69
20,64
22,59
25,53
29,48
33,43
37,38
42,33
48,28
54,24
61,20
67,16
74,13
82,9
89,7
97,5
105,3
113,1
120,0
128,0
135,0
143,0
150,1
156,3
163,4
169,7
174,9
179,12
183,16
187,20
190,24
193,28
194,33
196,37
196,42
196,48
195,53
194,58
192,63
189,69
185,74
181,79
177,84
172,89
166,94
160,98
153,102
147,106
140,109
132,113
125,115
205,85
205,86
205,87
205,88
205,89
205,90
205,91
205,92
205,93
205,93
205,94
204,95
204,96
204,97
204,98
204,99
204,100
203,101
203,101
203,102
203,103
202,104
202,105
202,106
202,107
201,107
201,108
201,109
200,110
200,111
200,112
199,112
199,113
199,114
198,115
198,116
198,116
197,117
197,118
196,119
196,119
196,120
195,121
195,122
194,123
194,123
193,124
193,125
192,126
192,126
191,127
191,128
190,128
190,129
189,130
189,131
188,131
188,132
187,133
186,133
186,134
185,135
185,135
184,136
183,137
183,137
182,138
182,139
181,139
180,140
180,140
179,141
178,142
178,142
177,143
176,143
176,144
175,145
174,145
173,146
173,146
172,147
171,147
171,148
170,148
169,149
168,149
168,150
167,150
166,151
165,151
164,152
164,152
163,153
162,153
161,154
160,154
160,154
159,155
158,155
157,156
156,156
155,156
155,157
154,157
153,158
152,158
151,158
150,159
149,159
149,159
148,160
147,160
146,160
145,160
144,161
143,161
142,161
141,162
140,162
140,162
139,162
138,162
137,163
136,163
135,163
134,163
133,163
132,164
131,164
130,164
129,164
128,164
127,164
126,164
125,164
124,165
123,165
122,165
121,165
120,165
119,165
118,165
117,165
116,165
115,165
114,165
113,165
112,165
111,165
110,165
109,165
108,164
107,164
106,164
105,164
104,164
103,164
102,164
101,164
100,163
99,163
98,163
97,163
96,163
95,162
94,162
93,162
92,162
91,161
90,161
89,161
88,161
87,160
86,160
85,160
84,159
83,159
82,159
81,158
81,158
80,158
79,157
78,157
77,156
76,156
75,156
74,155
73,155
73,154
72,154
71,153
70,153
69,152
68,152
67,151
67,151
66,150
65,150
64,149
63,149
63,148
62,148
61,147
60,147
60,146
59,145
58,145
57,144
57,144
56,143
55,142
54,142
54,141
53,141
52,140
52,139
53,139
53,139
54,139
55,139
56,139
57,139
58,138
58,138
59,138
60,138
61,138
62,138
63,138
64,137
65,137
66,137
67,137
67,137
68,137
69,136
70,136
71,136
72,136
73,136
74,135
75,135
76,135
77,135
78,135
79,134
80,134
81,134
82,134
83,134
84,133
85,133
86,133
87,133
88,132
88,132
89,132
90,132
92,131
93,131
94,131
95,131
96,130
97,130
98,130
99,129
100,129
101,129
102,129
103,128
104,128
105,128
106,127
107,127
108,127
109,127
110,126
111,126
112,126
113,125
114,125
115,125
116,124
117,124
119,124
120,123
121,123
122,122
123,122
124,122
125,121
126,121
127,121
128,120
129,120
130,120
132,119
133,119
134,118
135,118
136,118
137,117
138,117
139,116
140,116
141,116
142,115
143,115
144,114
145,114
146,114
147,113
149,113
150,112
151,112
152,112
153,111
154,111
155,110
156,110
157,110
158,109
159,109
160,108
161,108
162,107
163,107
164,107
165,106
165,106
166,105
167,105
168,104
169,104
170,104
171,103
172,103
173,102
174,102
175,101
176,101
177,101
178,100
179,100
179,99
180,99
181,98
182,98
183,98
184,97
185,97
186,96
186,96
187,95
188,95
189,94
190,94
191,94
191,93
192,93
193,92
194,92
195,91
196,91
196,91
197,90
198,90
199,89
199,89
200,88
201,88
202,87
202,87
203,87
204,86
205,86
205,85
130,117
120,120
111,124
101,126
91,129
82,131
73,133
64,135
56,136
48,137
41,137
34,137
28,137
23,136
19,135
15,134
12,132
9,130
8,127
8,125
8,122
9,118
11,115
14,111
17,107
22,103
27,99
33,94
39,90
46,86
54,81
62,77
71,73
80,68
89,64
98,61
108,57
118,54
127,50
137,48
147,45
156,43
165,41
174,39
182,38
190,37
197,37
204,37
210,37
215,38
219,39
223,40
226,42
229,44
230,47
230,49
230,52
229,56
227,59
224,63
221,67
216,71
211,75
205,80
199,84
192,88
184,93
176,97
167,101
158,106
149,110
140,113
130,117
