139,249
133,249
127,249
121,248
115,246
109,244
103,242
98,239
93,236
88,233
84,229
80,225
76,220
73,215
71,210
68,205
67,200
66,194
65,189
65,183
66,178
67,172
68,167
70,161
73,156
76,151
80,147
83,142
88,138
93,135
98,132
103,129
109,126
114,124
120,123
126,122
133,121
139,121
145,121
151,122
157,124
163,126
169,128
174,131
179,134
184,137
188,141
192,145
196,150
199,155
201,160
204,165
205,170
206,176
207,181
207,187
206,192
205,198
204,203
202,209
199,214
196,219
192,223
189,228
184,232
179,235
174,238
169,241
163,244
158,246
152,247
146,248
139,249
140,11
141,12
142,13
142,13
143,14
144,14
144,15
145,15
146,16
147,16
147,17
148,17
149,18
150,19
151,19
152,20
153,20
154,21
154,21
155,22
156,22
157,23
158,23
159,24
160,24
161,25
162,25
163,26
164,26
165,27
166,27
167,27
168,28
169,28
170,29
171,29
172,30
173,30
174,31
175,31
176,32
177,32
178,33
178,33
179,34
180,34
181,35
182,35
183,36
184,36
185,37
185,37
186,38
187,38
188,39
188,39
189,39
190,40
191,39
191,38
192,37
193,37
194,36
194,35
195,34
196,33
196,32
197,32
198,31
198,30
199,29
200,29
200,28
201,27
201,26
202,26
203,25
203,24
204,23
205,23
205,22
206,21
206,20
207,20
208,19
208,18
209,18
209,17
210,16
211,16
211,15
212,14
213,14
213,13
214,12
215,12
215,11
216,10
217,10
217,9
218,8
219,8
220,7
221,6
221,6
222,5
223,4
224,3
225,3
226,2
227,1
228,1
228,2
227,3
227,4
227,5
227,6
227,7
227,8
227,10
227,11
227,12
226,13
226,14
226,15
226,16
226,16
226,17
226,18
225,19
225,20
225,21
225,22
225,23
224,24
224,25
224,26
224,27
223,28
223,28
223,29
222,30
222,31
222,32
222,33
221,34
221,35
221,36
220,37
220,37
220,38
219,39
219,40
218,41
218,42
218,43
217,44
217,45
216,46
216,47
216,48
215,49
215,50
214,51
214,52
215,52
216,53
217,53
217,53
218,54
219,54
220,54
221,54
222,55
223,55
224,56
225,56
226,56
227,57
228,57
229,58
229,58
230,59
231,59
232,59
233,60
234,60
235,61
236,61
237,62
238,62
239,63
240,63
240,64
241,64
242,64
243,65
244,65
245,66
246,66
247,67
248,67
249,68
250,68
251,68
252,69
252,69
253,69
254,70
255,70
256,70
257,71
258,71
259,71
260,72
261,72
262,72
261,73
260,73
259,74
258,74
258,75
257,75
256,76
255,76
254,77
253,77
253,77
252,78
251,78
250,78
249,78
248,79
247,79
246,79
245,79
244,79
244,80
243,80
242,80
241,80
240,80
239,80
238,80
237,80
236,80
235,80
234,80
233,80
232,80
231,80
230,80
229,81
228,81
227,81
226,81
225,81
224,81
223,81
222,81
221,81
220,81
219,81
218,81
217,81
216,81
215,81
214,81
213,81
212,82
211,82
210,82
209,82
209,83
209,84
209,85
209,86
208,86
208,87
208,88
208,89
208,90
208,91
207,92
207,93
207,94
207,95
207,96
207,97
207,98
206,99
206,101
206,102
206,103
206,104
206,105
206,106
206,107
206,108
205,109
205,110
205,111
205,113
205,114
205,115
205,116
205,117
205,118
205,119
205,120
205,121
205,122
205,123
205,124
205,125
205,126
205,128
205,129
205,130
205,131
205,132
205,132
205,133
205,134
205,135
205,136
205,137
205,138
205,139
204,138
204,137
203,137
203,136
202,135
202,134
201,133
200,133
200,132
199,131
199,130
198,129
198,128
197,128
197,127
196,126
196,125
195,124
195,123
194,122
194,121
193,120
193,119
192,118
192,118
191,117
191,116
190,115
190,114
189,113
189,112
188,111
188,110
187,109
187,108
186,107
186,106
186,105
185,104
185,103
185,102
184,101
184,100
183,99
183,98
183,97
183,97
182,96
182,95
182,94
181,93
181,92
181,91
181,90
181,89
180,88
180,87
179,87
178,87
177,87
176,87
175,87
174,87
173,87
172,87
171,87
170,87
169,88
168,88
167,88
166,88
165,88
164,88
163,88
162,88
161,89
160,89
159,89
158,89
157,89
156,90
155,90
154,90
153,90
152,91
151,91
150,91
149,91
149,92
148,92
147,92
146,93
145,93
144,93
143,94
142,94
141,94
140,94
139,95
138,95
137,95
136,96
135,96
134,96
133,97
132,97
131,97
130,98
129,98
128,98
127,99
127,98
128,97
129,96
129,95
130,94
130,94
131,93
132,92
132,91
133,90
134,89
134,89
135,88
136,87
136,86
137,86
138,85
138,84
139,83
140,83
140,82
141,81
142,80
143,80
143,79
144,78
145,78
146,77
147,76
147,76
148,75
149,74
150,74
151,73
151,72
152,72
153,71
154,71
155,70
156,70
157,68
158,67
158,66
159,66
160,65
161,64
162,63
163,62
164,61
165,60
166,59
166,58
166,58
166,57
166,56
166,55
165,54
165,53
165,52
164,51
164,50
164,49
163,48
163,47
162,47
162,46
161,45
161,44
160,43
160,43
160,42
159,41
158,40
158,40
157,39
157,38
156,38
156,37
155,36
155,35
154,35
154,34
153,33
153,33
152,32
151,31
151,31
150,30
150,29
149,28
149,28
148,27
148,26
147,26
147,25
146,24
146,23
145,22
145,22
144,21
144,20
143,19
143,18
143,17
142,16
142,15
141,14
141,13
141,12
140,11
7,0
8,0
9,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,3
66,3
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,3
78,4
79,4
80,4
81,4
82,4
83,4
84,4
85,4
86,4
87,4
88,4
89,5
90,5
91,5
92,5
93,5
94,5
95,5
96,5
97,5
98,5
99,6
100,6
101,6
102,6
103,6
104,6
105,6
106,6
